text,language
그 후 노무현 정부가 세계적인 거품 경제에 따른 활황 국면에서 꾸준한 경제 개혁을 통해 년까지 매년 백억 달러 이상의 경상흑자와 평균 대의 경제발전을 이루어 명목 국민소득 만 달러 실질 국민소득 만 천 달러를 이루어 년 이명박 정부 때 국제금융 위기를 극복할 수 있는 토대를 마련하였다,korean
년 골드만삭스는 대한민국이 년 브릭스넥스트 일레븐G 인당 명목 GDP가 달러가 되어 달러인 미국에 이어 주요 경제국 중 위에 오를 것이라고 전망하기도 했다,korean
년 국제통화기금IMF이 발표한 자료에 따르면 한국의 PPP기준 인당 국내총생산은 만 달러이며 이것은 세계 위 수준이다,korean
대한민국은 자본력이 부족한 환경에 따라 독특한 형태의 경제발전을 진행시켜 왔는데 박정희 당시 계획경제체제를 시행 수출을 통한 성장을 목적으로 자본 및 기술적 기반이 약한 중소기업보다는 재벌기업이 주류인 대기업을 축으로 하는 기업경제구조를 세웠으며 천연 자원이 절대적으로 부족해 가공무역을 핵심으로 삼은 수출주도형 경제성장정책을 도입하였다,korean
그 결과 수출과 수입에 많이 의존하는 편이며 현재 주요 무역 상대국은 중국 미국 베트남 일본 홍콩 대만 싱가포르 인도 호주 멕시코 사우디아라비아 독일 러시아말레이시아 등이다,korean
반도체 세계 위 삼성을 비롯하여 년부터 세계 조선 위를 지켜오고 있는 현대 백색가전의 LG 세계 철강 위인 포스코 등의 여러 기업 집단을 가지고 있으며 포춘지 선정 세계 대 기업 중 개가 대한민국 기업이다,korean
반면에 기업발전에 따른 외부자본조달로 지배주주의 지분율 하락이 불가피한 가운데 지배주주와 소수주주간 이해상충문제가 심각한 편이다,korean
대한민국 경제의 중요한 부분을 차지하는 대규모기업집단의 경우 지배구조가 계열사간 피라미드 및 순환식 소유구조에 의해 경영권을 확보하고 있으나 이는 현금권과 통제권 간의 상당한 괴리를 가져와 기업가치에 부정적 영향을 미치는 문제를 안고 있다,korean
경영권 행사에 따른 사적 경영권 혜택이 과도하여 기업이 망하지 않는 한 경영권 교체가 이루어지지 않는 비효율적 산업구조는 대한민국 경제의 치명적 약점으로 지적되고 있다,korean
년대 이후 대한민국 내의 노동자의 임금이 상승하자 기업들은 임금이 싼 해외로 공장을 이전하기 시작하였다,korean
특히 중화인민공화국에 진출해있는 대한민국 기업이 많으며 베트남 태국 인도네시아 등 동남아시아에도 많이 진출해 있다,korean
최근에 중앙유럽 국가들이 유럽 연합EU에 가입하여 관세가 철폐되면서 중앙유럽으로 진출하는 기업들도 늘고 있다,korean
조선민주주의인민공화국의 개방이 가속화되면서 개성공단에 입주하는 기업도 늘어났으나 조선민주주의인민공화국의 대남 도발로 인한 남북 관계 경색으로 가동이 전면 중단된 상태이다,korean
대한민국의 가계부채는 년 년 급증 년 년 감소 다시 년 년까지 급증 이후 년 금융 위기로 그 증가세가 지속되어 년 처음으로 가구당 가계부채가 만원을 넘어섰다,korean
특히 소득이 적을수록 부채상환 능력이 크게 떨어졌는데 년 소득 하위 의 가처분소득 대비 부채비율이 년 보다,korean
이는 저축은행들이 건설업체의 잇따른 부도로 프로젝트 파이낸싱PF 대출이 부실해지면서 금리가 높은 가계대출 비중을 늘림과 더불어 전월세값을 포함한 물가의 급등과 교육비 지출에 따른 생계형 대출이 증가하였기 때문이다,korean
축소된 가계부채 상환 능력에 대하여 이명박 정부는 고소득층의 가계 빚이 가계부채의 가량을 차지하고 있으므로 빚을 갚을 능력이 양호하며 자산불평등도 외국에 비해 낮다는 것을 이유로 당장 한국 경제에 부담이 될 가능성이 낮다는 반응을 보이고 있다,korean
그러나 대와 저소득층의 가계부실이 본격화되면 미국이나 유럽처럼 가계부채 대란이 현실로 나타날 수 있다는 지적도 나오고 있는 실정이다,korean
정부의 부채와 공기업의 공공부분 부채는 년 분기 말 한국은행이 파악한 것만 조 억 원으로 년 만에,korean
공기업 부채가 크게 늘어난 것은 정부가 보금자리 주택이나 대강 공사 등 국책 사업에 필요한 자금을 공사채 발행 등으로 마련한 결과로 보고있다,korean
년 이후 집권한 박정희는 공업화 산업화 정책을 추진하였고 농업인구는 격감하여 년 천백만 명으로 전체인구의,korean
대한민국의 공업은 중급수준의 기술을 요하는 산업들에 특화되었고 주요 산업으로는 조선 전자 자동차 반도체 등이 있다,korean
특히 조선 산업은 년 기준 세계 전체 점유율의 절반을 넘어섰으며 전자 산업은 삼성전자와 LG전자가 있다,korean
반면 국가경제 발전수준에 비해 서비스업이 국가경제에서 차지하는 비중은 매우 낮은 편이며 발달수준도 미흡한 편이다,korean
국채 보상 운동이 자발적으로 확산되었고 년대에는 김성수는 자본을 투자하여 경성방직 경성직류 등 방직과 면 공업을 육성하여 민족자본을 형성하기도 하였다,korean
년부터는 조만식 안재홍 김성수 등에 의해 물산 장려 운동이 진행되어 국산 공업품을 활용하자는 운동이 일어나기도 하였다,korean
이후에도 한국의 공업 수준은 미미했으나 년대 이후 출범한 제공화국 정권은 경제성장의 기반으로 공업화 정책을 추진하였다,korean
이후 년대에는 수공업 수제품 공업 기술 근로자 파견 위주로 진행되었고 식료품과 담배 섬유 공업을 기반으로 하는 수입 대체 산업이 발달하였다,korean
대한민국의 골목 상권은 정부가 개입 규제하지 않는 시장 경제를 채택하였고 군사정권 몰락 이후 이러한 시장 경제 체제가 대폭 확산되고 있다,korean
따라서 기업형 슈퍼마켓SSM 빵집 등 프랜차이즈와 대기업의 다양한 분야 시장 독과점화가 진행되고 있다는 지적도 있다,korean
이에 따라 정부는 년 동반성장위원회를 출범시키고 중소기업적합업종을 선정 대통령이 직접 언급 하는 등 제재가 가해지고 있다,korean
이에 일부 대기업이 속속 사업에서 철수하는 모습을 보이고 있으나 기업형 슈퍼마켓 기업은 중소 업체를 사들이는 등 여전히 많은 대기업은 몸집을 불려나가고 있다는 지적도 있다,korean
km에 달하는 개의 고속도로 및 국도 지방도 등의 도로가 있어 대한민국의 교통을 담당하고 있다,korean
년대 이후 민간 자본을 투자한 민자 고속도로와 민자 역사 시설 운영도 진행되고 있는 한편 공기업 형태의 도로교통공단이 기타 도로철도 시설의 안전을 관리하고 있다,korean
과거에는 현금과 함께 회수권과 토큰을 사용했으나 최근에는 교통카드를 이용하는 지역이 대부분이며 현금도 대부분 사용 가능하나 환승 혜택이 없다,korean
또한 이를 통한 도시철도와의 연계를 목적으로 수도권의 버스 노선 체계는 이명박 전 서울시장을 중심으로 완전히 재편되었고 수도권 통합요금제가 수립되게 되었다,korean
현재 버스 체계는 크게 시내버스와 시외버스로 나눌수 있으며 시내버스 특정 지역의 면허에 귀속된다,korean
또한 비교적 작은 지역에서의 운행을 위한 마을버스도 부산 서울 경기도 등에서 운행되는 중이다,korean
시내버스의 경우 시계를 넘어서면 시계 추가 요금이 부과되며 서울 경기도 인천의 시내버스는 거리에 따른 추가 요금이 부과된다,korean
시외버스는 시외버스터미널이나 시외버스정거장에서 주로 승하차가 이루어지며 대부분 교통카드를 사용할 수 없지만 가끔씩 사용 가능한 노선도 있다,korean
현재 대한민국의 버스 회사 중에서는 KD그룹이 가장 규모가 크며 대한민국내 여객용 버스의 를 소유하고 있으며 경기도 노선의 절반을 관리한다,korean
최근에는 장애인들을 배려하기 위하여 저상버스를 도입하는 자치 단체들이 생기고 있으며 수도권의 도심 지역의 혼란이 극심한 대한민국의 상황에 걸맞은 굴절버스를 수도권 일부 지역에서 도입하였으나 대부분 비용 문제 등으로 취소되었다,korean
이러한 대한민국의 철도시설은 년 월 일 교통부 산하에 철도청을 신설하여 이때부터 국가가 체계적으로 관리하였으나 년에는 기업체로 전환하여 공기업의 형태인 한국철도공사와 한국철도시설공단에서 국유 철도를 관리하고 있다,korean
또 년 월에는 한국철도공사가 자본을 출자한 민간기업 SR에서 운행하는 수서고속철도가 개통되며 철도경쟁시대가 도래했다,korean
대한민국의 대표적인 철도선에는 경부선 호남선 충북선 경전선 장항선 전라선 경춘선 중앙선 등이 있다,korean
년 월 일 처음으로 개통된 수도권 지역은 호선을 비롯하여 총 개 노선이 운행되고 있으며 전국에서 가장 규모가 크다,korean
이 외에도 대구에는 개 노선 광주와 대전에는 개 노선이 운영되는 등 일부 광역시를 중심으로 도시철도가 마련되었다,korean
요금은 지자체마다 다르나 대부분의 노선에서 복지 정책으로 세 이상의 노인과 장애인 국가유공자는 무임으로 승차할 수 있다,korean
대한민국의 도시철도는 대체로 운행 시간이 정확하고 위생환경과 전반적인 이용이 쾌적하다는 긍정적인 평가를 받으나 실내먼지 오염농도가 높고 출퇴근 시간에 사용자가 많은 일부 역에서 혼란이 빚어지는 등 개선점도 지적된다,korean
또한 화재 확산 방지를 위하여 년 대구 지하철 화재사고 이후 열차의 내부 자재를 불연성 재질로 제작하고 있으며 방독면이나 소화기 등도 역사와 차내에 비치되어 있다,korean
선로 추락 사고나 자살 등을 예방하기 위한 대책으로 전국의 모든 도시철도 역에 승강장 안전문이 설치되었다,korean
KNA는 년에 대한항공공사로 개칭하고 국영으로 운영되다가 년 한진상사가 인수하여 대한항공으로 개명하고 민영으로 운항되면서 급속한 성장을 보였다,korean
수출입화물운송에서 절대적인 지위를 점하고 있는 해운업은 선박의 노후화 선원부족 비용가중이라는 내부적 문제에 비국적선 취항증가로 경영압박을 받고 있다,korean
선박등록현황은 총 만 톤척이며 이 중 여객선 만 톤척 화물선 만 톤척이고 외항선박들의 주요정기항로 취항현황을 보면 북미 척 동남아 척 한일항로 척 등이다,korean
